     1.18000      0.19057      0.00387
     1.21000      0.19157      0.00372
     1.24000      0.19465      0.00367
     1.27000      0.21114      0.00370
     1.30000      0.20773      0.00377
     1.33000      0.21140      0.00396
     1.36000      0.21791      0.00439
     1.39000      0.22862      0.00516
     1.42000      0.23319      0.00475
     1.45000      0.23994      0.00490
     1.48000      0.23988      0.00511
     1.51000      0.24596      0.00539
     1.54000      0.24954      0.00587
     1.57000      0.25320      0.00598
     1.60000      0.26465      0.00640
     1.63000      0.26727      0.00675
     1.66000      0.26215      0.00713
     1.69000      0.25271      0.00761
     1.72000      0.24470      0.00846
     1.75000      0.23157      0.00896
     1.78000      0.22092      0.00984
     1.81000      0.20107      0.01092
     1.84000      0.18066      0.01490
     1.87000      0.15653      0.01248
     1.90000      0.13904      0.01319
     1.93000      0.11760      0.01395
     1.96000      0.09783      0.01473
     1.99000      0.06966      0.01551
     2.02000      0.06103      0.01626
     2.05000      0.04274      0.01646
     2.08000      0.03489      0.01636
     2.11000      0.03520      0.01583
     2.14000      0.02020      0.01515
     2.17000      0.02848      0.01442
     2.20000      0.02903      0.01391
     2.23000      0.03137      0.01332
     2.26000      0.02855      0.01294
     2.29000      0.03777      0.01228
     2.32000      0.04246      0.01221
     2.35000      0.04626      0.01152
     2.38000      0.04626      0.01152
     2.41000      0.05324      0.01157
     2.44000      0.06228      0.01148
     2.47000      0.05438      0.01125
     2.50000      0.07364      0.01103
     2.53000      0.05688      0.01074
     2.56000      0.06730      0.01062
     2.59000      0.06243      0.01049
     2.62000      0.05842      0.01028
     2.65000      0.06561      0.00998
     2.68000      0.05929      0.00983
     2.71000      0.05825      0.00980
     2.74000      0.05837      0.00980
     2.77000      0.05691      0.00986
     2.80000      0.05752      0.01020
     2.83000      0.05482      0.01096
     2.86000      0.06169      0.01253
     2.89000      0.05616      0.01282
     2.92000      0.05060      0.01338
     2.95000      0.05158      0.01430
     2.98000      0.04187      0.01523
     3.01000      0.04799      0.01626
     3.04000      0.04116      0.01740
     3.07000      0.03736      0.01848
     3.10000      0.04091      0.01905
     3.13000      0.06183      0.02019
     3.16000      0.05912      0.02148
     3.19000      0.06473      0.02245
